route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
06250825-ST,20250730,20250730-ST-7707,ST - Union Station,,1,45A,LIUN,1,2,
06250825-LW,20250730,20250730-LW-1737,LW - West Harbour GO,,0,05P,UNWR,1,1,
06250825-LE,20250730,20250730-LE-9007,LE - Union Station,,1,22A,OSUN,1,2,
06250825-LW,20250730,20250730-LW-1704,LW - Union Station,,1,12A,WRUN,1,2,
06250825-GT,20250730,20250730-GT-3011,KI - Bramalea GO,,0,12A,UNBE,1,1,
06250825-LW,20250730,20250730-LW-1013,LW - Aldershot GO,,0,11A,UNAL,1,1,
06250825-LW,20250730,20250730-LW-1015,LW - Aldershot GO,,0,16A,UNAL,1,1,
06250825-LW,20250730,20250730-LW-1709,LW - West Harbour GO,,0,26A,UNWR,1,1,
06250825-MI,20250730,20250730-MI-2737,MI - Milton GO,,0,27P,UNML,1,2,
06250825-LW,20250730,20250730-LW-1108,LW - Union Station,,1,07A,OAUN,1,2,
06250825-RH,20250730,20250730-RH-5010,RH - Union Station,,1,43A,BMUN,1,2,
06250825-GT,20250730,20250730-GT-3020,KI - Union Station,,1,09P,BEUN,1,1,
06250825-BR,20250730,20250730-BR-6927,BR - Allandale Waterfront GO,,0,43P,UNAD,1,2,
06250825-ST,20250730,20250730-ST-7435,ST - Union Station,,1,50A,MJUN,1,1,
06250825-BR,20250730,20250730-BR-6910,BR - Union Station,,1,67A,ADUN,1,1,
06250825-LW,20250730,20250730-LW-1026,LW - Union Station,,1,26A,ALUN,1,1,
06250825-BR,20250730,20250730-BR-6316,BR - Union Station,,1,57A,AUUN,1,1,
06250825-LE,20250730,20250730-LE-9109,LE - Union Station,,1,01A,OSUN,1,2,
06250825-GT,20250730,20250730-GT-3205,KI - Bramalea GO,,0,44A,UNBE,1,1,
06250825-LW,20250730,20250730-LW-1020,LW - Union Station,,1,16A,ALUN,1,1,
06250825-BR,20250730,20250730-BR-6521,BR - Bradford GO,,0,61A,UNBD,1,1,
06250825-LW,20250730,20250730-LW-1720,LW - Union Station,,1,20A,WRUN,1,1,
06250825-LE,20250730,20250730-LE-9010,LE - Durham College Oshawa GO,,0,20A,UNOS,1,1,
06250825-LW,20250730,20250730-LW-1037,LW - Aldershot GO,,0,59P,UNAL,1,1,
06250825-GT,20250730,20250730-GT-3806,KI - Union Station,,1,53A,KIUN,1,2,
06250825-LW,20250730,20250730-LW-1726,LW - Union Station,,1,28A,WRUN,1,1,
06250825-GT,20250730,20250730-GT-3937,KI - Guelph Central GO,,0,57P,UNGL,1,1,
06250825-LW,20250730,20250730-LW-1323,LW - Oakville GO,,0,55P,UNOA,1,2,
06250825-BR,20250730,20250730-BR-6606,BR - Union Station,,1,62A,ADUN,1,2,
06250825-96,20250816,20250816-96-96760,96Z - Finch Terminal,,1,eggoG003,399467,1,1,96Z
06250825-52,20250816,20250816-52-52801,52X - DC Oshawa GO,,0,eggoG003,398918,1,1,52X
06250825-68,20250816,20250816-68-68381,68 - Barrie Terminal,,0,eggoG002,398946,1,1,68
06250825-70,20250816,20250816-70-70340,70D - Mount Joy GO,,1,eggoG002,398950,1,1,70D
06250825-70,20250816,20250816-70-70291,70D - Uxbridge,,0,eggoG002,398952,1,1,70D
06250825-65,20250816,20250816-65-65190,65E - Union Station,,1,eggoG002,398938,1,1,65E
06250825-70,20250816,20250816-70-70420,70D - Mount Joy GO,,1,eggoG001,398950,1,1,70D
06250825-70,20250816,20250816-70-70371,70D - Uxbridge,,0,eggoG001,398952,1,1,70D
06250825-70,20250816,20250816-70-70260,70D - Mount Joy GO,,1,eggoG001,398950,1,1,70D
06250825-71,20250816,20250816-71-71171,71 - Uxbridge,,0,eggoG001,398957,1,1,71
06250825-71,20250816,20250816-71-71140,71 - Union Station,,1,eggoG001,398956,1,1,71
06250825-68,20250816,20250816-68-68241,68 - Barrie Terminal,,0,DDS61002,398946,1,1,68
06250825-70,20250816,20250816-70-70160,70B - Old Elm GO,,1,DDS61002,398949,1,1,70B
06250825-68,20250816,20250816-68-68490,68 - Aurora GO,,1,DDS61001,398948,1,1,68
06250825-68,20250816,20250816-68-68101,68 - Barrie Terminal,,0,DDS61001,398946,1,1,68
06250825-65,20250816,20250816-65-65141,65C - Aurora GO,,0,DDS61001,398934,1,1,65C
06250825-65,20250816,20250816-65-65130,65E - Union Station,,1,DDS61001,398938,1,1,65E
06250825-36,20250816,20250816-36-36951,36B - Bramalea Term,,1,DDS32001,398889,1,1,36B
06250825-36,20250816,20250816-36-36890,36B - York Mills Term,,0,DDS32001,398888,1,1,36B
06250825-36,20250816,20250816-36-36830,36B - York Mills Term,,0,DDS32001,398888,1,1,36B
06250825-36,20250816,20250816-36-36831,36B - Bramalea Term,,1,DDS32001,398889,1,1,36B
06250825-27,20250816,20250816-27-27721,27B - Meadowvale GO,,1,DDS32001,398848,1,1,27B
06250825-27,20250816,20250816-27-27660,27B - Finch Terminal,,0,DDS32001,398845,1,1,27B
06250825-29,20250816,20250816-29-29891,29 - Guelph Central GO,,1,DDS21002,398851,1,1,29
06250825-47,20250816,20250816-47-47751,47 - Hamilton GO,,1,DDS21002,398913,1,1,47
06250825-47,20250816,20250816-47-47710,47 - Hwy. 407 Bus Term,,0,DDS21002,398912,1,1,47
06250825-18,20250816,20250816-18-18491,18 - Hamilton GO,,1,DDS21002,398803,1,1,18
06250825-25,20250816,20250816-25-25803,25C - U of Waterloo,,1,DDS21001,398837,1,1,25C
06250825-25,20250816,20250816-25-25742,25C - Square One,,0,DDS21001,398836,1,1,25C
06250825-25,20250816,20250816-25-25663,25C - U of Waterloo,,1,DDS21001,398837,1,1,25C
06250825-25,20250816,20250816-25-25522,25C - Square One,,0,DDS21001,398836,1,1,25C
06250825-36,20250803,20250803-36-36291,36B - Bramalea Term,,1,MDDS3204,398889,1,1,36B
06250825-36,20250803,20250803-36-36220,36B - York Mills Term,,0,MDDS3204,398888,1,1,36B
06250825-36,20250803,20250803-36-36211,36B - Bramalea Term,,1,MDDS3204,398889,1,1,36B
06250825-36,20250803,20250803-36-36090,36B - York Mills Term,,0,MDDS3204,398888,1,1,36B
06250825-29,20250803,20250803-29-29360,29 - Kipling Bus Terminal,,0,MDDS3203,398850,1,1,29
06250825-29,20250803,20250803-29-29211,29 - Guelph Central GO,,1,MDDS3203,398851,1,1,29
06250825-31,20250803,20250803-31-31030,31X - Union Station,,0,MDDS3203,398868,1,1,31X
06250825-30,20250803,20250803-30-30403,30A - U of Waterloo,,1,MDDS3202,398854,1,1,30A
06250825-31,20250803,20250803-31-31161,31A - U of Guelph,,1,MDDS3202,398864,1,1,31A
06250825-31,20250803,20250803-31-31040,31F - Union Station,,0,MDDS3202,398871,1,1,31F
06250825-47,20250803,20250803-47-47371,47 - Hamilton GO,,1,MDDS3201,398913,1,1,47
06250825-21,20250803,20250803-21-21244,21A - Union Station,,0,MDDS3201,398817,1,1,21A
06250825-21,20250803,20250803-21-21151,21F - Milton GO,,1,MDDS3201,398819,1,1,21F
06250825-31,20250803,20250803-31-31020,31K - Union Station,,0,MDDS3201,398866,1,1,31K
06250825-30,20250803,20250803-30-30891,30 - U of Waterloo,,1,MDDS3146,398857,1,1,30
06250825-30,20250803,20250803-30-30780,30 - Hwy. 407 Bus Term,,0,MDDS3146,398855,1,1,30
06250825-52,20250803,20250803-52-52281,52X - DC Oshawa GO,,0,DDS51001,398918,1,1,52X
06250825-52,20250803,20250803-52-52210,52X - Canadas Wonderland,,1,DDS51001,398920,1,1,52X
06250825-36,20250803,20250803-36-36951,36B - Bramalea Term,,1,DDS32003,398889,1,1,36B
06250825-36,20250803,20250803-36-36890,36B - York Mills Term,,0,DDS32003,398888,1,1,36B
06250825-36,20250803,20250803-36-36830,36B - York Mills Term,,0,DDS32003,398888,1,1,36B
06250825-36,20250803,20250803-36-36831,36B - Bramalea Term,,1,DDS32003,398889,1,1,36B
06250825-27,20250803,20250803-27-27721,27B - Meadowvale GO,,1,DDS32003,398848,1,1,27B
06250825-27,20250803,20250803-27-27660,27B - Finch Terminal,,0,DDS32003,398845,1,1,27B
06250825-16,20250803,20250803-16-16480,16 - Union Station,,0,DDS32002,398792,1,1,16
06250825-16,20250803,20250803-16-16361,16 - Hamilton GO,,1,DDS32002,398791,1,1,16
06250825-16,20250803,20250803-16-16300,16 - Union Station,,0,DDS32002,398792,1,1,16
06250825-31,20250803,20250803-31-31050,31K - Union Station,,0,DDS32002,398866,1,1,31K
06250825-33,20250803,20250803-33-33411,33G - Georgetown GO,,1,DDS32001,398878,1,1,33G
06250825-33,20250803,20250803-33-33331,33G - Georgetown GO,,1,DDS32001,398878,1,1,33G
06250825-36,20250803,20250803-36-36251,36B - Bramalea Term,,1,DDS32001,398889,1,1,36B
06250825-36,20250803,20250803-36-36160,36B - York Mills Term,,0,DDS32001,398888,1,1,36B
06250825-36,20250803,20250803-36-36151,36B - Bramalea Term,,1,DDS32001,398889,1,1,36B
06250825-36,20250803,20250803-36-36050,36B - York Mills Term,,0,DDS32001,398888,1,1,36B
06250825-27,20250803,20250803-27-27571,27B - Meadowvale GO,,1,DDS31005,398848,1,1,27B
06250825-27,20250803,20250803-27-27480,27B - Finch Terminal,,0,DDS31005,398845,1,1,27B
06250825-27,20250803,20250803-27-27381,27B - Meadowvale GO,,1,DDS31005,398848,1,1,27B
06250825-19,20250803,20250803-19-19330,19 - Finch Terminal,,0,DDS31005,398812,1,1,19
06250825-25,20250803,20250803-25-25262,25C - Square One,,0,DDS31005,398836,1,1,25C
06250825-40,20250803,20250803-40-40561,40 - Hamilton GO,,1,DDS31003,398897,1,1,40
06250825-40,20250803,20250803-40-40420,40 - Richmond Hill Ctr,,0,DDS31003,398896,1,1,40
06250825-16,20250803,20250803-16-16321,16 - Hamilton GO,,1,DDS31003,398791,1,1,16
06250825-21,20250803,20250803-21-21204,21A - Union Station,,0,DDS31003,398817,1,1,21A
06250825-94,20250803,20250803-94-94330,94 - Square One,,1,DDS31002,399463,1,1,94
06250825-94,20250803,20250803-94-94251,94 - Pickering GO,,0,DDS31002,399462,1,1,94
06250825-94,20250803,20250803-94-94150,94 - Square One,,1,DDS31002,399463,1,1,94
06250825-94,20250803,20250803-94-94051,94 - Pickering GO,,0,DDS31002,399462,1,1,94
06250825-27,20250803,20250803-27-27341,27B - Meadowvale GO,,1,DDS31001,398848,1,1,27B
06250825-19,20250803,20250803-19-19290,19 - Finch Terminal,,0,DDS31001,398812,1,1,19
06250825-19,20250803,20250803-19-19231,19 - Square One,,1,DDS31001,398813,1,1,19
06250825-19,20250803,20250803-19-19140,19 - Finch Terminal,,0,DDS31001,398812,1,1,19
06250825-94,20250803,20250803-94-94040,94 - Square One,,1,DDS31001,399463,1,1,94
06250825-94,20250803,20250803-94-94001,94 - Pickering GO,,0,DDS31001,399462,1,1,94
06250825-29,20250803,20250803-29-29891,29 - Guelph Central GO,,1,DDS21002,398851,1,1,29
06250825-47,20250803,20250803-47-47751,47 - Hamilton GO,,1,DDS21002,398913,1,1,47
06250825-47,20250803,20250803-47-47710,47 - Hwy. 407 Bus Term,,0,DDS21002,398912,1,1,47
06250825-18,20250803,20250803-18-18491,18 - Hamilton GO,,1,DDS21002,398803,1,1,18
06250825-25,20250803,20250803-25-25281,25K - U of Waterloo,,1,DDS21001,398842,1,1,25K
06250825-29,20250803,20250803-29-29240,29 - Kipling Bus Terminal,,0,DDS21001,398850,1,1,29
06250825-21,20250803,20250803-21-21431,21C - Square One,,1,bramp005,398815,1,1,21C
06250825-21,20250803,20250803-21-21404,21A - Union Station,,0,bramp005,398817,1,1,21A
06250825-21,20250803,20250803-21-21255,21A - Milton GO,,1,bramp005,398816,1,1,21A
06250825-21,20250803,20250803-21-21250,21C - Union Station,,0,bramp005,398828,1,1,21C
06250825-36,20250803,20250803-36-36231,36B - Bramalea Term,,1,bramp005,398889,1,1,36B
06250825-36,20250803,20250803-36-36110,36B - York Mills Term,,0,bramp005,398888,1,1,36B
06250825-19,20250803,20250803-19-19351,19 - Square One,,1,bramp004,398813,1,1,19
06250825-27,20250803,20250803-27-27280,27B - Finch Terminal,,0,bramp004,398845,1,1,27B
06250825-36,20250803,20250803-36-36181,36B - Bramalea Term,,1,bramp004,398889,1,1,36B
06250825-36,20250803,20250803-36-36070,36B - York Mills Term,,0,bramp004,398888,1,1,36B
06250825-36,20250803,20250803-36-36861,36B - Bramalea Term,,1,bramp003,398889,1,1,36B
06250825-21,20250803,20250803-21-21731,21C - Square One,,1,bramp003,398815,1,1,21C
06250825-21,20250803,20250803-21-21710,21F - Union Station,,0,bramp003,398831,1,1,21F
06250825-21,20250803,20250803-21-21505,21A - Milton GO,,1,bramp003,398816,1,1,21A
06250825-21,20250803,20250803-21-21452,21D - Union Station,,0,bramp003,398832,1,1,21D
06250825-94,20250803,20250803-94-94500,94 - Square One,,1,bramp001,399463,1,1,94
06250825-94,20250803,20250803-94-94411,94 - Pickering GO,,0,bramp001,399462,1,1,94
06250825-25,20250803,20250803-25-25322,25C - Square One,,0,bramp001,398836,1,1,25C
06250825-25,20250803,20250803-25-25241,25K - U of Waterloo,,1,bramp001,398842,1,1,25K
06250825-31,20250803,20250803-31-31070,31K - Union Station,,0,bramp001,398866,1,1,31K
06250825-LE,20250801,20250801-LE-9037,LE - Union Station,,1,59P,OSUN,1,1,
06250825-LW,20250801,20250801-LW-1712,LW - Union Station,,1,23A,WRUN,1,1,
06250825-LE,20250801,20250801-LE-9112,LE - Durham College Oshawa GO,,0,22A,UNOS,1,1,
06250825-MI,20250801,20250801-MI-2729,MI - Milton GO,,0,37P,UNML,1,2,
06250825-GT,20250801,20250801-GT-3521,KI - Mount Pleasant GO,,0,09P,UNMO,1,1,
06250825-LW,20250801,20250801-LW-1033,LW - Aldershot GO,,0,28A,UNAL,1,1,
06250825-GT,20250801,20250801-GT-3040,KI - Union Station,,1,63P,BEUN,1,1,
06250825-LE,20250801,20250801-LE-9041,LE - Union Station,,1,23A,OSUN,1,1,
06250825-LE,20250801,20250801-LE-9114,LE - Durham College Oshawa GO,,0,25A,UNOS,1,1,
06250825-GT,20250801,20250801-GT-3011,KI - Bramalea GO,,0,12A,UNBE,1,1,
06250825-LW,20250801,20250801-LW-1758,LW - Union Station,,1,15A,WRUN,1,2,
06250825-ST,20250801,20250801-ST-7436,ST - Mount Joy GO,,0,50A,UNMJ,1,1,
06250825-ST,20250801,20250801-ST-7410,ST - Mount Joy GO,,0,58A,UNMJ,1,1,
06250825-BR,20250801,20250801-BR-X6038,BR - Union Station,,1,14P,,1,1,
06250825-GT,20250801,20250801-GT-3207,KI - Bramalea GO,,0,45A,UNBE,1,1,
06250825-LW,20250801,20250801-LW-1004,LW - Union Station,,1,01A,ALUN,1,1,
06250825-RH,20250801,20250801-RH-5208,RH - Union Station,,1,42A,BMUN,1,2,
06250825-ST,20250801,20250801-ST-7425,ST - Union Station,,1,35P,MJUN,1,1,
06250825-LW,20250801,20250801-LW-1029,LW - Aldershot GO,,0,22A,UNAL,1,2,
06250825-ST,20250801,20250801-ST-7713,ST - Union Station,,1,50A,LIUN,1,1,
06250825-LE,20250801,20250801-LE-9010,LE - Durham College Oshawa GO,,0,20A,UNOS,1,1,
06250825-88,20250806,20250806-88-88720,88B - Trent U,,0,oshaw025,399455,1,1,88B
06250825-94,20250806,20250806-94-94711,94 - Pickering GO,,0,oshaw024,399462,1,1,94
06250825-41,20250806,20250806-41-41523,41C - Square One,,1,oshaw024,398900,1,1,41C
06250825-96,20250806,20250806-96-96881,96B - DC Oshawa GO,,0,oshaw023,399468,1,1,96B
06250825-96,20250806,20250806-96-96830,96B - Finch Terminal,,1,oshaw023,399465,1,1,96B
06250825-92,20250806,20250806-92-92681,92 - DC Oshawa GO,,0,oshaw023,399458,1,1,92
06250825-92,20250806,20250806-92-92560,92 - Yorkdale Term,,1,oshaw023,399459,1,1,92
06250825-88,20250806,20250806-88-88870,88 - Trent U,,0,oshaw022,399452,1,1,88
06250825-92,20250806,20250806-92-92731,92 - DC Oshawa GO,,0,oshaw022,399458,1,1,92
06250825-94,20250806,20250806-94-94560,94 - Square One,,1,oshaw022,399463,1,1,94
06250825-56,20250806,20250806-56-56771,56 - DC Oshawa GO,,0,oshaw021,398927,1,1,56
06250825-56,20250806,20250806-56-56530,56 - Oakville GO,,1,oshaw021,398925,1,1,56
06250825-88,20250806,20250806-88-88830,88 - Trent U,,0,oshaw020,399452,1,1,88
06250825-92,20250806,20250806-92-92631,92 - DC Oshawa GO,,0,oshaw020,399458,1,1,92
06250825-92,20250806,20250806-92-92500,92 - Yorkdale Term,,1,oshaw020,399459,1,1,92
06250825-94,20250806,20250806-94-94831,94 - Pickering GO,,0,oshaw019,399462,1,1,94
06250825-94,20250806,20250806-94-94250,94 - Square One,,1,MDDS3113,399463,1,1,94
06250825-41,20250806,20250806-41-41072,41A - Pickering GO,,0,MDDS3113,398902,1,1,41A
06250825-12,20250806,20250806-12-12442,12B - Burlington GO,,0,MDDS3112,398784,1,1,12B
06250825-12,20250806,20250806-12-12313,12B - Niagara Falls,,1,MDDS3112,398783,1,1,12B
06250825-47,20250806,20250806-47-47137,47G - McMaster U,,1,MDDS3112,398908,1,1,47G
06250825-32,20250806,20250806-32-32152,32B - Finch Terminal,,0,MDDS3112,398875,1,1,32B
06250825-21,20250806,20250806-21-21393,21E - Lisgar GO,,1,MDDS3111,398825,1,1,21E
06250825-21,20250806,20250806-21-21330,21C - Union Station,,0,MDDS3111,398828,1,1,21C
06250825-27,20250806,20250806-27-27201,27A - Milton GO,,1,MDDS3111,398847,1,1,27A
06250825-32,20250806,20250806-32-32140,32 - Finch Terminal,,0,MDDS3111,398874,1,1,32
06250825-27,20250806,20250806-27-27161,27B - Meadowvale GO,,1,MDDS3110,398848,1,1,27B
06250825-27,20250806,20250806-27-27080,27B - Finch Terminal,,0,MDDS3110,398845,1,1,27B
06250825-16,20250806,20250806-16-16320,16 - Union Station,,0,MDDS3108,398792,1,1,16
06250825-47,20250806,20250806-47-47123,47D - McMaster U,,1,MDDS3108,398910,1,1,47D
06250825-33,20250806,20250806-33-33110,33E - York Mills Term,,0,MDDS3107,398884,1,1,33E
06250825-54,20250801,20250801-54-54480,54 - Hwy. 407 Bus Term,,1,eggoG015,398923,1,1,54
06250825-70,20250801,20250801-70-70261,70D - Uxbridge,,0,eggoG014,398952,1,1,70D
06250825-67,20250801,20250801-67-67220,67 - Finch Terminal,,1,eggoG014,398941,1,1,67
06250825-70,20250801,20250801-70-70760,70D - Mount Joy GO,,1,eggoG013,398950,1,1,70D
06250825-70,20250801,20250801-70-70721,70D - Uxbridge,,0,eggoG013,398952,1,1,70D
06250825-54,20250801,20250801-54-54611,54 - Mount Joy GO,,0,eggoG013,398922,1,1,54
06250825-54,20250801,20250801-54-54540,54 - Hwy. 407 Bus Term,,1,eggoG013,398923,1,1,54
06250825-70,20250801,20250801-70-70460,70D - Mount Joy GO,,1,eggoG013,398950,1,1,70D
06250825-70,20250801,20250801-70-70741,70D - Uxbridge,,0,eggoG012,398952,1,1,70D
06250825-70,20250801,20250801-70-70680,70D - Mount Joy GO,,1,eggoG012,398950,1,1,70D
06250825-70,20250801,20250801-70-70651,70B - Uxbridge,,0,eggoG012,398951,1,1,70B
06250825-61,20250801,20250801-61-61441,61 - Bloomington GO,,0,eggoG012,398929,1,1,61
06250825-61,20250801,20250801-61-61440,61 - Union Station,,1,eggoG012,398930,1,1,61
06250825-65,20250801,20250801-65-65141,65 - East Gwillimbury GO,,0,eggoG011,398931,1,1,65
06250825-65,20250801,20250801-65-65062,65A - Union Station,,1,eggoG011,398937,1,1,65A
06250825-71,20250801,20250801-71-71961,71C - Old Elm GO,,0,eggoG010,398954,1,1,71C
06250825-71,20250801,20250801-71-71910,71C - Union Station,,1,eggoG010,398955,1,1,71C
06250825-70,20250801,20250801-70-70861,70D - Uxbridge,,0,eggoG010,398952,1,1,70D
06250825-66,20250801,20250801-66-66751,66 - East Gwillimbury GO,,0,eggoG010,398939,1,1,66
06250825-66,20250801,20250801-66-66760,66 - Hwy. 407 Bus Term,,1,eggoG010,398940,1,1,66
06250825-65,20250801,20250801-65-65941,65E - East Gwillimbury GO,,0,eggoG009,398932,1,1,65E
06250825-65,20250801,20250801-65-65910,65E - Union Station,,1,eggoG009,398938,1,1,65E
06250825-68,20250801,20250801-68-68721,68 - Barrie Terminal,,0,eggoG009,398946,1,1,68
06250825-68,20250801,20250801-68-68830,68 - Aurora GO,,1,eggoG009,398948,1,1,68
06250825-29,20250801,20250801-29-29371,29 - Guelph Central GO,,1,DDS21003,398851,1,1,29
06250825-29,20250801,20250801-29-29320,29 - Kipling Bus Terminal,,0,DDS21003,398850,1,1,29
06250825-29,20250801,20250801-29-29121,29 - Guelph Central GO,,1,DDS21003,398851,1,1,29
06250825-33,20250801,20250801-33-33291,33 - U of Guelph,,1,DDS21002,398879,1,1,33
06250825-33,20250801,20250801-33-33150,33 - York Mills Term,,0,DDS21002,398883,1,1,33
06250825-29,20250801,20250801-29-29181,29 - Guelph Central GO,,1,DDS21001,398851,1,1,29
06250825-29,20250801,20250801-29-29130,29 - Kipling Bus Terminal,,0,DDS21001,398850,1,1,29
06250825-54,20250730,20250730-54-54441,54 - Mount Joy GO,,0,steep034,398922,1,1,54
06250825-61,20250730,20250730-61-61961,61 - Bloomington GO,,0,steep033,398929,1,1,61
06250825-33,20250730,20250730-33-33921,33A - Brampton Term,,1,steep033,398877,1,1,33A
06250825-36,20250730,20250730-36-36870,36B - York Mills Term,,0,steep033,398888,1,1,36B
06250825-92,20250730,20250730-92-92760,92 - Yorkdale Term,,1,steep033,399459,1,1,92
06250825-96,20250730,20250730-96-96631,96B - DC Oshawa GO,,0,steep033,399468,1,1,96B
06250825-29,20250730,20250730-29-29880,29 - Kipling Bus Terminal,,0,steep032,398850,1,1,29
06250825-LW,20250803,20250803-LW-1736,LW - Union Station,,1,20A,WRUN,1,1,
06250825-BR,20250803,20250803-BR-6922,BR - Union Station,,1,68A,ADUN,1,1,
06250825-LW,20250803,20250803-LW-1325,LW - Oakville GO,,0,28A,UNOA,1,1,
06250825-LW,20250803,20250803-LW-1739,LW - West Harbour GO,,0,02A,UNWR,1,1,
06250825-LW,20250803,20250803-LW-1024,LW - Union Station,,1,14A,ALUN,1,1,
06250825-LE,20250803,20250803-LE-9017,LE - Union Station,,1,13A,OSUN,1,1,
06250825-LE,20250803,20250803-LE-9222,LE - Durham College Oshawa GO,,0,10A,UNOS,1,1,
06250825-BR,20250803,20250803-BR-6933,BR - Allandale Waterfront GO,,0,62P,UNAD,1,1,
06250825-LW,20250803,20250803-LW-1961,LW - Niagara Falls GO,,0,05A,UNNI,1,1,
06250825-LW,20250803,20250803-LW-1017,LW - Aldershot GO,,0,13A,UNAL,1,1,
06250825-ST,20250803,20250803-ST-7437,ST - Union Station,,1,68P,MJUN,1,1,
06250825-LE,20250803,20250803-LE-9211,LE - Union Station,,1,22A,OSUN,1,1,
06250825-LW,20250803,20250803-LW-1727,LW - West Harbour GO,,0,13A,UNWR,1,1,
06250825-LE,20250803,20250803-LE-9137,LE - Union Station,,1,10A,OSUN,1,1,
06250825-LW,20250803,20250803-LW-1724,LW - Union Station,,1,03A,WRUN,1,1,
06250825-LE,20250803,20250803-LE-9241,LE - Union Station,,1,03A,OSUN,1,1,
06250825-LE,20250803,20250803-LE-9336,LE - Durham College Oshawa GO,,0,20A,UNOS,1,1,
06250825-LE,20250803,20250803-LE-9320,LE - Durham College Oshawa GO,,0,01A,UNOS,1,1,
06250825-LE,20250803,20250803-LE-9227,LE - Union Station,,1,13A,OSUN,1,1,
06250825-BR,20250803,20250803-BR-6317,BR - Aurora GO,,0,08A,UNAU,1,1,
06250825-LW,20250803,20250803-LW-1137,LW - Oakville GO,,0,10A,UNOA,1,1,
06250825-LE,20250803,20250803-LE-9031,LE - Union Station,,1,03A,OSUN,1,1,
06250825-LW,20250803,20250803-LW-1712,LW - Union Station,,1,14A,WRUN,1,1,
06250825-ST,20250803,20250803-ST-7711,ST - Union Station,,1,50A,LIUN,1,1,
06250825-LE,20250803,20250803-LE-9331,LE - Union Station,,1,25A,OSUN,1,1,
06250825-GT,20250803,20250803-GT-3410,KI - Union Station,,1,52A,MOUN,1,1,
06250825-ST,20250803,20250803-ST-7421,ST - Union Station,,1,50A,MJUN,1,1,
06250825-GT,20250803,20250803-GT-3537,KI - Mount Pleasant GO,,0,51P,UNMO,1,1,
06250825-LE,20250803,20250803-LE-9110,LE - Durham College Oshawa GO,,0,01A,UNOS,1,1,
06250825-37,20250829,20250829-37-37740,37B - Brampton Term,,1,steep022,398893,1,1,37B
06250825-37,20250829,20250829-37-37451,37 - Orangeville,,0,steep022,398891,1,1,37
06250825-32,20250829,20250829-32-32361,32 - Trinity Common,,1,steep022,398872,1,1,32
06250825-61,20250829,20250829-61-61771,61 - Bloomington GO,,0,steep021,398929,1,1,61
06250825-33,20250829,20250829-33-33610,33A - York Mills Term,,0,steep021,398876,1,1,33A
06250825-33,20250829,20250829-33-33521,33B - Mount Pleasant GO,,1,steep021,398881,1,1,33B
06250825-48,20250829,20250829-48-48890,48 - Hwy. 407 Bus Term,,0,steep020,398916,1,1,48
06250825-48,20250829,20250829-48-48771,48 - U of Guelph,,1,steep020,398917,1,1,48
06250825-48,20250829,20250829-48-48720,48 - Hwy. 407 Bus Term,,0,steep020,398916,1,1,48
06250825-48,20250829,20250829-48-48471,48 - U of Guelph,,1,steep020,398917,1,1,48
06250825-96,20250829,20250829-96-96661,96B - DC Oshawa GO,,0,steep018,399468,1,1,96B
06250825-96,20250829,20250829-96-96560,96B - Finch Terminal,,1,steep018,399465,1,1,96B
06250825-96,20250829,20250829-96-96441,96B - DC Oshawa GO,,0,steep018,399468,1,1,96B
06250825-54,20250829,20250829-54-54701,54 - Mount Joy GO,,0,steep017,398922,1,1,54
06250825-54,20250829,20250829-54-54660,54 - Hwy. 407 Bus Term,,1,steep017,398923,1,1,54
06250825-40,20250829,20250829-40-40671,40 - Hamilton GO,,1,MDDS1149,398897,1,1,40
06250825-40,20250829,20250829-40-40560,40 - Richmond Hill Ctr,,0,MDDS1149,398896,1,1,40
06250825-18,20250829,20250829-18-18941,18 - Hamilton GO,,1,MDDS1148,398803,1,1,18
06250825-41,20250829,20250829-41-41781,41 - Hamilton GO,,1,MDDS1148,398907,1,1,41
06250825-41,20250829,20250829-41-41642,41B - Centennial College,,0,MDDS1148,398901,1,1,41B
06250825-47,20250829,20250829-47-47514,47G - Erin Mills,,0,MDDS1148,398909,1,1,47G
06250825-18,20250829,20250829-18-18901,18 - Hamilton GO,,1,MDDS1147,398803,1,1,18
06250825-56,20250829,20250829-56-56720,56 - Oakville GO,,1,MDDS1147,398925,1,1,56
06250825-41,20250829,20250829-41-41502,41B - Centennial College,,0,MDDS1147,398901,1,1,41B
06250825-41,20250829,20250829-41-41731,41 - Hamilton GO,,1,MDDS1146,398907,1,1,41
06250825-41,20250829,20250829-41-41530,41 - Pickering GO,,0,MDDS1146,398905,1,1,41
06250825-40,20250829,20250829-40-40641,40 - Hamilton GO,,1,MDDS1145,398897,1,1,40
06250825-40,20250829,20250829-40-40530,40 - Richmond Hill Ctr,,0,MDDS1145,398896,1,1,40
06250825-17,20250829,20250829-17-17740,17 - Hamilton GO,,1,MDDS1144,398796,1,1,17
06250825-30,20250829,20250829-30-30611,30 - U of Waterloo,,1,MDDS1144,398857,1,1,30
06250825-47,20250829,20250829-47-47486,47D - Hwy. 407 Bus Term,,0,MDDS1144,398911,1,1,47D
06250825-40,20250829,20250829-40-40951,40 - Hamilton GO,,1,MDDS1143,398897,1,1,40
